dialogue,label
"Patient: I have unchanged seasonal allergies intermittently, non-urgent. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have persistent asthma symptoms not improving for two days, despite home care. Doctor: Visit urgent care the same day.",urgent
"Patient: I have stable seasonal allergies for a week, non-urgent. Doctor: Continue home care and review routinely.",routine
"Patient: I have severe crushing chest pain for 20 minutes, with sweating. Doctor: This requires emergency department evaluation now.",emergency
"Patient: I have concerning eye pain with redness for two days, with fatigue. Doctor: Urgent outpatient assessment is recommended.",urgent
"Patient: I have stable stable thyroid follow-up for months, manageable at home. Doctor: Continue home care and review routinely.",routine
"Patient: I have mild sleep difficulty without alarm signs intermittently, non-urgent. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have moderate high fever with cough for two days, with poor appetite. Doctor: Needs same-day clinical review.",urgent
"Patient: I have moderate asthma symptoms not improving since last night, affecting daily activity. Doctor: Visit urgent care the same day.",urgent
"Patient: I have severe shortness of breath at rest since this morning, while resting. Doctor: Call emergency services immediately.",emergency
"Patient: I have rapidly worsening uncontrolled heavy bleeding since this morning, after exercise. Doctor: Go to emergency now.",emergency
"Patient: I have stable medicine refill request for a few days, without red flags. Doctor: Continue home care and review routinely.",routine
"Patient: I have worsening eye pain with redness for two days, with poor appetite. Doctor: Urgent outpatient assessment is recommended.",urgent
"Patient: I have persistent ankle swelling after fall for one day, with fatigue. Doctor: Urgent outpatient assessment is recommended.",urgent
"Patient: I have unchanged annual diabetes follow-up for a week, manageable at home. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have low-grade medicine refill request for a few days, without red flags. Doctor: Schedule a routine clinic appointment.",routine
"Patient: I have concerning migraine with nausea today, with fatigue. Doctor: Urgent outpatient assessment is recommended.",urgent
"Patient: I have critical new seizure for 20 minutes, after exercise. Doctor: Call emergency services immediately.",emergency
"Patient: I have worsening high fever with cough since last night, affecting daily activity. Doctor: Visit urgent care the same day.",urgent
"Patient: I have low-grade mild sore throat for a week, no acute distress. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have severe new seizure for 20 minutes, while resting. Doctor: This requires emergency department evaluation now.",emergency
"Patient: I have moderate persistent vomiting since last night, despite home care. Doctor: Urgent outpatient assessment is recommended.",urgent
"Patient: I have low-grade seasonal allergies for months, non-urgent. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have moderate moderate dehydration today, affecting daily activity. Doctor: Needs same-day clinical review.",urgent
"Patient: I have low-grade medicine refill request for months, without red flags. Doctor: Continue home care and review routinely.",routine
"Patient: I have persistent moderate dehydration for one day, with poor appetite. Doctor: Visit urgent care the same day.",urgent
"Patient: I have severe blue lips since this morning, while resting. Doctor: This requires emergency department evaluation now.",emergency
"Patient: I have critical severe allergic swelling suddenly today, while resting. Doctor: Call emergency services immediately.",emergency
"Patient: I have moderate persistent vomiting for one day, despite home care. Doctor: Needs same-day clinical review.",urgent
"Patient: I have moderate painful urination today, affecting daily activity. Doctor: Urgent outpatient assessment is recommended.",urgent
"Patient: I have severe uncontrolled heavy bleeding for 20 minutes, while resting. Doctor: Call emergency services immediately.",emergency
"Patient: I have moderate migraine with nausea for two days, affecting daily activity. Doctor: Urgent outpatient assessment is recommended.",urgent
"Patient: I have unchanged nutrition counseling request for a few days, no acute distress. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have low-grade sleep difficulty without alarm signs for a few days, without red flags. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have very severe crushing chest pain for 20 minutes, after exercise. Doctor: Do not delay urgent transport to ER.",emergency
"Patient: I have critical shortness of breath at rest for 1 hour, after exercise. Doctor: Do not delay urgent transport to ER.",emergency
"Patient: I have rapidly worsening crushing chest pain for 1 hour, after exercise. Doctor: Do not delay urgent transport to ER.",emergency
"Patient: I have unchanged stable chronic back pain intermittently, non-urgent. Doctor: Continue home care and review routinely.",routine
"Patient: I have low-grade seasonal allergies for months, manageable at home. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have mild nutrition counseling request for a week, no acute distress. Doctor: Continue home care and review routinely.",routine
"Patient: I have moderate painful urination since last night, with fatigue. Doctor: Needs same-day clinical review.",urgent
"Patient: I have concerning eye pain with redness for two days, despite home care. Doctor: Needs same-day clinical review.",urgent
"Patient: I have mild seasonal allergies for a few days, non-urgent. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have severe vomiting blood for 20 minutes, after exercise. Doctor: Go to emergency now.",emergency
"Patient: I have worsening eye pain with redness for one day, affecting daily activity. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have unchanged sleep difficulty without alarm signs for a week, manageable at home. Doctor: Schedule a routine clinic appointment.",routine
"Patient: I have very severe slurred speech for 20 minutes, with sweating. Doctor: Do not delay urgent transport to ER.",emergency
"Patient: I have very severe blue lips for 20 minutes, with sweating. Doctor: Call emergency services immediately.",emergency
"Patient: I have very severe shortness of breath at rest for 20 minutes, while resting. Doctor: Call emergency services immediately.",emergency
"Patient: I have severe confusion after fainting since this morning, after exercise. Doctor: Do not delay urgent transport to ER.",emergency
"Patient: I have moderate high fever with cough for two days, affecting daily activity. Doctor: Needs same-day clinical review.",urgent
"Patient: I have unchanged sleep difficulty without alarm signs intermittently, without red flags. Doctor: Schedule a routine clinic appointment.",routine
"Patient: I have very severe uncontrolled heavy bleeding for 20 minutes, after exercise. Doctor: Go to emergency now.",emergency
"Patient: I have moderate eye pain with redness for one day, with fatigue. Doctor: Visit urgent care the same day.",urgent
